Date,XLP/XLU,XLP/XLV,XLB/XLV
2019-12-20,0.0,-0.0,-0.0
2019-12-23,0.0,-0.0,-0.0
2019-12-24,-0.0,0.0,0.0
2019-12-26,-0.0,0.0,0.0
2019-12-27,0.0,0.0,-0.0
2019-12-30,-0.0,0.0,0.0
2019-12-31,-0.0,-0.0,0.0
2020-01-02,0.0,-0.0,-0.0
2020-01-03,-0.0,0.0,-0.0
2020-01-06,0.0,-0.0,-10.0
2020-01-07,-0.0,-0.0,8.95587736678749
2020-01-08,0.0,-0.0,-32.97157793240579
2020-01-09,0.0,0.0,-8.429645741725444
2020-01-10,-0.0,-0.0,-43.28285816028732
2020-01-13,0.0,0.0,165.42719950749074
2020-01-14,-0.0,-0.0,-105.17781495278822
2020-01-15,-0.0,-0.0,-22.740360156863204
2020-01-16,-0.0,-0.0,4.646136809398627
2020-01-17,-0.0,0.0,44.25878908258518
2020-01-21,-0.0,0.0,-119.63541481740059
2020-01-22,-0.0,-0.0,-52.86863804147668
2020-01-23,-0.0,0.0,41.90569383622833
2020-01-24,-10.0,0.0,105.96094826956116
2020-01-27,-7.307176033526375,0.0,-137.66893090346954
2020-01-28,-27.200553677007022,-0.0,60.52426341881301
2020-01-29,-76.05670178019608,-0.0,61.04328626356459
2020-01-30,27.899338675356766,0.0,14.318881605457356
2020-01-31,-69.74582164461118,0.0,-10.249384694609454
2020-02-03,-30.94055681318153,-0.0,112.43711711675263
2020-02-04,157.33663137561305,-0.0,-8.809464642367537
2020-02-05,40.285904793737615,-0.0,-17.546853146717112
2020-02-06,14.331411266095273,0.0,-14.06846552239216
2020-02-07,43.57265816072875,0.0,-61.1250709253941
2020-02-10,5.163644964110148,-0.0,-61.16351031509648
2020-02-11,-72.47595559620734,-0.0,-8.166903826274385
2020-02-12,-11.695108653553277,-0.0,41.33894880842259
2020-02-13,-48.64117939232582,0.0,13.372039750301212
2020-02-14,-41.914454955711555,0.0,-6.474292523539482
2020-02-18,-126.66998192580547,0.0,12.815599093345398
2020-02-19,-10.0,-0.0,-22.323899404690373
2020-02-20,-26.786804519871588,0.0,84.68290500453168
2020-02-21,34.97352020295885,0.0,-52.42161263814271
2020-02-24,-129.21388488040475,0.0,52.13633791564032
2020-02-25,0.0,0.0,-115.850559747539
2020-02-26,-10.0,-0.0,-32.84001743870668
2020-02-27,31.696209156315547,-0.0,-115.09962700732234
2020-02-28,130.5398891966547,-0.0,27.55070550199079
2020-03-02,-34.9585908211969,-0.0,-63.48798497217256
2020-03-03,-16.51470979589842,0.0,177.91714132748825
2020-03-04,-56.75826414695884,-0.0,-185.06356387471445
2020-03-05,-38.97834918909826,0.0,-74.56067224216324
2020-03-06,-0.0002010490929293951,-0.0,-217.31010467018862
2020-03-09,98.13370996660353,0.0,-0.0
2020-03-10,193.15558314881187,-0.0,0.0
2020-03-11,-1.7430597032497275,-0.0,-0.0
2020-03-12,47.19720272712724,-0.0,-0.0
2020-03-13,301.2489455802836,0.0,-0.0
2020-03-16,469.0240561033754,0.0,-0.0
2020-03-17,-360.16026929706067,0.0,-0.0
2020-03-18,172.1952201566479,0.0,-0.0
2020-03-19,233.3609451543628,-0.0,0.0
2020-03-20,-0.0,-10.0,-0.0
2020-03-23,0.0,64.63153361293107,-0.0
2020-03-24,-0.0,-10.647390950553337,0.0
2020-03-25,-0.0,-117.9425231142961,0.0
2020-03-26,-0.0,92.74888894675648,0.0
2020-03-27,-0.0,101.55288792809802,-0.0
2020-03-30,0.0,69.92837498282168,0.0
2020-03-31,0.0,-175.26476915871837,-0.0
2020-04-01,0.0,95.11328974704192,-0.0
2020-04-02,0.0,65.64786641969356,-0.0
2020-04-03,-10.0,140.01027201629324,-0.0
2020-04-06,182.79583542762268,15.674082236256659,0.0
2020-04-07,22.58803690540656,-59.19572829256481,0.0
2020-04-08,243.79961106960835,-129.24861810903909,-10.0
2020-04-09,246.29098278945884,55.69747958242832,385.1087930240338
2020-04-13,-173.33447723177574,-14.081338750311367,-164.78125660622123
2020-04-14,0.0,192.37196270712963,-84.89139879523489
2020-04-15,0.0,-123.87602047810643,-446.53227623202895
2020-04-16,-10.0,-82.18790850416102,-0.0
2020-04-17,82.19348564130425,10.90786318353576,0.0
2020-04-20,-85.5310756384764,-144.11005439777026,-0.0
2020-04-21,92.25553484729865,-3.4042292213243286,-0.0
2020-04-22,115.75905043338165,-7.694180051691646,0.0
2020-04-23,-35.68237321531331,-126.56515609243968,0.0
2020-04-24,-60.53813573383415,14.796255949525161,0.0
2020-04-27,47.760385749158196,-58.558027730302165,-10.0
2020-04-28,-28.431929882613005,195.42289832052973,317.07412516971624
2020-04-29,-25.26949560291758,-87.54572824245076,208.70887013929362
2020-04-30,-52.28010927905036,-87.94040070085441,-271.8129626827315
2020-05-01,-69.30484865238728,21.184523096993146,-86.67658517834909
2020-05-04,60.384606409895625,-1.7079035773548412,38.72029116477993
2020-05-05,51.282595513741924,-138.12274383552926,-114.65724778867425
2020-05-06,-145.0126615622338,-41.740715308966614,-118.64925665704294
2020-05-07,57.611602614136004,-27.41391919220515,-10.0
2020-05-08,-73.83713167695927,185.73773228332868,203.56538555899473
2020-05-11,-17.784360405688204,-130.50001535773515,-265.0343987092185
2020-05-12,19.93132161217659,20.247025176569622,-53.788960647946915
2020-05-13,28.020768612395663,-16.133412986771845,-151.25704901081005
2020-05-14,103.26017238436069,-99.21200681841214,0.0
2020-05-15,-186.32582705454757,30.019351004537675,-10.0
2020-05-18,139.1277094362042,100.98502367660967,392.1965443530828
2020-05-19,62.83506183044629,-102.27413250885942,-17.146500637630346
2020-05-20,-77.52763139165175,109.91373985086206,150.36079500607258
2020-05-21,36.32329148101743,-60.37448942688872,-47.29640508414512
2020-05-22,46.47518144084817,20.419984675608127,-28.887911755028917
2020-05-26,-5.681557081791411,66.17069074227544,282.0731612479799
2020-05-27,-61.83228989407041,78.9264858210803,33.311585069930594
2020-05-28,126.32125418831296,-0.3892297084728824,7.790593202292584
2020-05-29,46.867623030024674,-72.0748889097278,-76.67431099942945
2020-06-01,18.151727545805407,137.08798576224092,133.30799247551982
2020-06-02,20.636612294961942,-12.688221270784616,141.60424407265725
2020-06-03,64.58866376313989,26.728138305207594,237.16473761459244
2020-06-04,0.0,5.811398903077247,87.95297253881617
2020-06-05,0.0,28.702726277232138,137.55043594707473
2020-06-08,-0.0,60.08703270232729,-0.0
2020-06-09,0.0,-10.711126409175264,-0.0
2020-06-10,0.0,-17.452844846621574,-0.0
2020-06-11,-0.0,5.069611867654089,-0.0
2020-06-12,0.0,-42.600360544997606,0.0
2020-06-15,0.0,99.21073863387697,0.0
2020-06-16,0.0,-11.29447811891282,0.0
2020-06-17,0.0,-8.25003279501857,-0.0
2020-06-18,-10.0,75.14009424868019,0.0
2020-06-19,-10.0,-10.0,-0.0
2020-06-22,87.49474587681938,-20.368618254466,0.0
2020-06-23,-46.16924294873037,-0.0,-0.0
2020-06-24,113.88897251645602,-0.0,-0.0
2020-06-25,-146.23453341726213,0.0,0.0
2020-06-26,141.62648381667697,-0.0,-0.0
2020-06-29,-73.98330541889209,0.0,0.0
2020-06-30,-50.9788461486016,-0.0,0.0
2020-07-01,131.77718016928796,-0.0,-0.0
2020-07-02,-35.24493160491416,0.0,0.0
2020-07-06,-123.90603861764716,0.0,0.0
2020-07-07,-115.1359434069077,0.0,0.0
2020-07-08,79.19519315894962,-0.0,-0.0
2020-07-09,-2.766900846262743,-0.0,-0.0
2020-07-10,-69.00863018837633,0.0,0.0
2020-07-13,21.23726363259415,-0.0,-0.0
2020-07-14,-88.72695427338151,0.0,0.0
2020-07-15,-32.13766307434973,-0.0,0.0
2020-07-16,55.49670515828886,0.0,0.0
2020-07-17,81.80978118857318,-0.0,-0.0
2020-07-20,21.0372128798042,-0.0,-0.0
2020-07-21,-59.04225716503397,0.0,0.0
2020-07-22,13.446777655055087,0.0,0.0
2020-07-23,-28.422931815987873,0.0,-0.0
2020-07-24,-27.26151105959307,0.0,0.0
2020-07-27,-133.70029446147512,0.0,0.0
2020-07-28,-0.0,0.0,-0.0
2020-07-29,-10.0,-0.0,0.0
2020-07-30,-0.0,0.0,-0.0
2020-07-31,19.547523066858474,0.0,0.0
2020-08-03,-49.04391933705398,-0.0,-0.0
2020-08-04,0.0,0.0,0.0
2020-08-05,0.0,-0.0,0.0
2020-08-06,-0.0,0.0,-0.0
2020-08-07,-0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0
2020-08-11,0.0,-0.0,0.0
2020-08-12,0.0,0.0,-0.0
2020-08-13,0.0,-0.0,0.0
2020-08-14,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0
2020-08-18,0.0,0.0,-0.0
2020-08-19,-0.0,-0.0,-0.0
2020-08-20,0.0,-0.0,-0.0
2020-08-21,0.0,0.0,-0.0
2020-08-24,0.0,0.0,0.0
2020-08-25,0.0,-0.0,-0.0
2020-08-26,0.0,0.0,0.0
2020-08-27,0.0,0.0,-0.0
2020-08-28,0.0,0.0,0.0
2020-08-31,-0.0,-0.0,-0.0
2020-09-01,0.0,0.0,0.0
2020-09-02,-0.0,0.0,0.0
2020-09-03,-0.0,-0.0,-0.0
2020-09-04,0.0,0.0,0.0
2020-09-08,-0.0,-0.0,-0.0
2020-09-09,0.0,0.0,0.0
2020-09-10,-0.0,-0.0,0.0
2020-09-11,0.0,0.0,0.0
2020-09-14,-0.0,-0.0,0.0
2020-09-15,-0.0,-0.0,0.0
2020-09-16,-0.0,-0.0,0.0
2020-09-17,-0.0,-0.0,0.0
2020-09-18,-10.0,-0.0,-0.0
2020-09-21,42.527544646313586,0.0,-0.0
2020-09-22,-24.759180511200185,0.0,0.0
2020-09-23,67.1213695841466,-0.0,-0.0
2020-09-24,-12.847943897709158,0.0,0.0
2020-09-25,36.50691569623277,-0.0,-0.0
2020-09-28,-98.07921949972265,0.0,0.0
2020-09-29,64.24648025024294,-0.0,-0.0
2020-09-30,-71.93715964893599,0.0,-0.0
2020-10-01,-1.1533878532521413,0.0,-0.0
2020-10-02,120.20637377149868,-0.0,0.0
2020-10-05,1.0389230989948928,-0.0,-0.0
2020-10-06,111.27233341196252,0.0,0.0
2020-10-07,-73.6996709433102,-0.0,0.0
2020-10-08,32.716207173284495,0.0,0.0
2020-10-09,-78.74207610611528,0.0,-0.0
2020-10-12,-80.67439285402767,0.0,-0.0
2020-10-13,-30.184591092279334,0.0,-0.0
2020-10-14,44.41265660713345,-0.0,0.0
2020-10-15,-9.494168232468958,0.0,0.0
2020-10-16,55.2532296909547,-0.0,-0.0
2020-10-19,84.592354018449,-0.0,0.0
2020-10-20,43.294456055873454,-0.0,0.0
2020-10-21,-23.740107508474217,0.0,0.0
2020-10-22,81.17872994937602,-0.0,-0.0
2020-10-23,-3.1835261262980197,-0.0,-0.0
2020-10-26,127.60837868885488,-0.0,-0.0
2020-10-27,22.155594179658067,0.0,-0.0
2020-10-28,125.43395212234799,-0.0,0.0
2020-10-29,-0.0,0.0,0.0
2020-10-30,0.0,-0.0,-0.0
2020-11-02,0.0,0.0,0.0
2020-11-03,0.0,0.0,-0.0
2020-11-04,0.0,-0.0,-0.0
2020-11-05,0.0,0.0,0.0
2020-11-06,0.0,0.0,0.0
2020-11-09,-0.0,-0.0,0.0
2020-11-10,0.0,0.0,0.0
2020-11-11,0.0,0.0,-0.0
2020-11-12,0.0,-0.0,-0.0
2020-11-13,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0
2020-11-17,-10.0,-0.0,0.0
2020-11-18,30.628197978730398,-0.0,0.0
2020-11-19,-81.62376803825921,0.0,0.0
2020-11-20,63.82078618027087,-0.0,0.0
2020-11-23,-2.147375690335629,0.0,0.0
2020-11-24,-9.353716399989054,0.0,0.0
2020-11-25,20.39668410500628,0.0,-0.0
2020-11-27,-52.99927497977919,-0.0,-0.0
2020-11-30,-77.79901937060352,-0.0,-0.0
2020-12-01,-49.722801004534745,0.0,0.0
2020-12-02,119.39733670811137,-0.0,-0.0
2020-12-03,-82.18415581699112,0.0,-0.0
2020-12-04,-131.98450726383814,0.0,0.0
2020-12-07,69.02784606251711,-0.0,0.0
2020-12-08,-71.31001181549746,0.0,-0.0
2020-12-09,30.33654037286393,-0.0,0.0
2020-12-10,16.542986793055547,-0.0,-0.0
2020-12-11,-13.535311124801552,0.0,-0.0
2020-12-14,10.57252435104683,0.0,-0.0
2020-12-15,82.61644374300658,-0.0,0.0
2020-12-16,-82.76115494732394,0.0,0.0
2020-12-17,-10.0,-0.0,-0.0
2020-12-18,-91.38454053314703,0.0,0.0
2020-12-21,-0.0,-0.0,0.0
2020-12-22,-0.0,-0.0,-0.0
2020-12-23,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0
2020-12-28,0.0,0.0,-0.0
2020-12-29,-0.0,-0.0,-0.0
2020-12-30,-0.0,-0.0,0.0
2020-12-31,-0.0,-0.0,-0.0
2021-01-04,0.0,-0.0,-0.0
2021-01-05,0.0,-0.0,0.0
2021-01-06,-0.0,-0.0,0.0
2021-01-07,0.0,-0.0,-0.0
2021-01-08,-0.0,0.0,-0.0
2021-01-11,-0.0,-0.0,-0.0
2021-01-12,0.0,0.0,0.0
2021-01-13,-0.0,-0.0,-0.0
2021-01-14,-0.0,-0.0,0.0
2021-01-15,-0.0,-0.0,-0.0
2021-01-19,-0.0,-10.0,-0.0
2021-01-20,-0.0,-28.8640886880831,-0.0
2021-01-21,0.0,6.995586979661184,-0.0
2021-01-22,-0.0,-0.5797535969076506,0.0
2021-01-25,-0.0,43.37297156304487,-0.0
2021-01-26,0.0,121.3396642885467,-0.0
2021-01-27,0.0,94.28410032056966,0.0
2021-01-28,-0.0,-86.18149710593492,-0.0
2021-01-29,-0.0,-135.63863637487293,-0.0
2021-02-01,-0.0,-23.41251503914954,0.0
2021-02-02,0.0,42.313144680568016,0.0
2021-02-03,0.0,76.46915193835646,0.0
2021-02-04,0.0,36.6448323510582,-0.0
2021-02-05,0.0,77.59402911720059,0.0
2021-02-08,0.0,27.563707164519613,0.0
2021-02-09,-0.0,-21.686087194279224,-0.0
2021-02-10,-0.0,-26.145169377089772,-0.0
2021-02-11,-0.0,-60.35565372537022,-0.0
2021-02-12,0.0,-48.67604887917487,-0.0
2021-02-16,0.0,67.03662916878628,0.0
2021-02-17,0.0,5.545766791197337,-0.0
2021-02-18,-0.0,47.85669254963487,0.0
2021-02-19,-0.0,-22.60318779972348,0.0
2021-02-22,0.0,29.51376400731842,0.0
2021-02-23,-0.0,28.13619348763563,0.0
2021-02-24,0.0,-65.44562879187588,-0.0
2021-02-25,-0.0,-23.287238216314066,-0.0
2021-02-26,-0.0,-88.58727069798621,0.0
2021-03-01,-0.0,-10.723023061691705,0.0
2021-03-02,0.0,7.646979445299351,0.0
2021-03-03,0.0,62.24652396324526,0.0
2021-03-04,-0.0,79.91609863867933,0.0
2021-03-05,0.0,48.48013306690824,-0.0
2021-03-08,-0.0,64.4767958514958,0.0
2021-03-09,-0.0,-59.345408467414984,-0.0
2021-03-10,0.0,110.42482465830173,0.0
2021-03-11,-0.0,-76.30457079696117,-0.0
2021-03-12,-0.0,63.22023883807315,-0.0
2021-03-15,-0.0,-15.224559870579135,-0.0
2021-03-16,0.0,17.24385616466151,-0.0
2021-03-17,0.0,16.271376572563057,0.0
2021-03-18,-0.0,-22.78359671107122,-0.0
2021-03-19,0.0,4.070839580037067,-0.0
2021-03-22,0.0,0.0,-0.0
2021-03-23,-0.0,0.0,-0.0
2021-03-24,-0.0,-0.0,0.0
2021-03-25,-0.0,0.0,0.0
2021-03-26,0.0,0.0,-0.0
2021-03-29,-0.0,0.0,-0.0
2021-03-30,-0.0,-0.0,0.0
2021-03-31,-0.0,-0.0,-0.0
2021-04-01,-0.0,-0.0,0.0
2021-04-05,0.0,0.0,-0.0
2021-04-06,-0.0,0.0,0.0
2021-04-07,-0.0,-0.0,-0.0
2021-04-08,0.0,-0.0,-0.0
2021-04-09,-0.0,-0.0,-0.0
2021-04-12,0.0,0.0,0.0
2021-04-13,-0.0,-0.0,-0.0
2021-04-14,-0.0,-0.0,0.0
2021-04-15,-0.0,-0.0,-0.0
2021-04-16,-0.0,-0.0,-0.0
2021-04-19,0.0,-0.0,-0.0
2021-04-20,-0.0,0.0,-0.0
2021-04-21,0.0,-0.0,-0.0
2021-04-22,-0.0,-0.0,-0.0
2021-04-23,-0.0,-0.0,0.0
2021-04-26,-0.0,-0.0,0.0
2021-04-27,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0
2021-04-30,-0.0,0.0,-0.0
2021-05-03,0.0,-0.0,-0.0
2021-05-04,-0.0,-0.0,0.0
2021-05-05,0.0,-0.0,0.0
2021-05-06,0.0,0.0,0.0
2021-05-07,-0.0,-0.0,-0.0
2021-05-10,-0.0,0.0,-0.0
2021-05-11,0.0,0.0,0.0
2021-05-12,0.0,-0.0,-0.0
2021-05-13,-0.0,0.0,-0.0
2021-05-14,-0.0,0.0,0.0
2021-05-17,0.0,0.0,0.0
2021-05-18,-0.0,-0.0,-0.0
2021-05-19,-0.0,-0.0,-0.0
2021-05-20,0.0,0.0,-0.0
2021-05-21,-0.0,0.0,0.0
2021-05-24,0.0,0.0,0.0
2021-05-25,0.0,0.0,-0.0
2021-05-26,-0.0,0.0,0.0
2021-05-27,0.0,-0.0,0.0
2021-05-28,-0.0,-0.0,-0.0
2021-06-01,0.0,0.0,0.0
2021-06-02,-0.0,0.0,-0.0
2021-06-03,0.0,0.0,-0.0
2021-06-04,0.0,0.0,-0.0
2021-06-07,-0.0,-0.0,-0.0
2021-06-08,0.0,-0.0,0.0
2021-06-09,-0.0,-0.0,-0.0
2021-06-10,-0.0,-0.0,-0.0
2021-06-11,-0.0,0.0,0.0
2021-06-14,-0.0,-0.0,-0.0
2021-06-15,-0.0,-0.0,-0.0
2021-06-16,0.0,-0.0,-0.0
2021-06-17,-0.0,-0.0,-0.0
2021-06-18,0.0,-0.0,0.0
2021-06-21,-0.0,0.0,-10.0
2021-06-22,0.0,-0.0,-0.9123506600250408
2021-06-23,0.0,-0.0,14.593920100587354
2021-06-24,0.0,0.0,-65.62731781929898
2021-06-25,-0.0,0.0,-85.05942488491236
2021-06-28,-0.0,-0.0,-28.674217749227182
2021-06-29,0.0,-0.0,-25.9645331130276
2021-06-30,0.0,0.0,38.81791460280226
2021-07-01,-0.0,-0.0,-113.53573615537016
2021-07-02,0.0,-0.0,-166.89115976625146
2021-07-06,-0.0,-0.0,-141.75835944372773
2021-07-07,-0.0,0.0,-0.0
2021-07-08,-0.0,0.0,-0.0
2021-07-09,0.0,0.0,0.0
2021-07-12,-0.0,-0.0,-0.0
2021-07-13,0.0,0.0,-0.0
2021-07-14,0.0,0.0,-0.0
2021-07-15,-0.0,0.0,0.0
2021-07-16,-0.0,-0.0,-0.0
2021-07-19,0.0,0.0,-0.0
2021-07-20,-0.0,-0.0,-0.0
2021-07-21,0.0,-0.0,0.0
2021-07-22,-0.0,-0.0,-0.0
2021-07-23,0.0,0.0,-0.0
2021-07-26,0.0,0.0,0.0
2021-07-27,-0.0,-0.0,-0.0
2021-07-28,-0.0,-0.0,-0.0
2021-07-29,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0
2021-08-02,-0.0,-0.0,-0.0
2021-08-03,-0.0,-0.0,-0.0
2021-08-04,-0.0,-10.0,-0.0
2021-08-05,-0.0,78.07746379807855,0.0
2021-08-06,0.0,6.021575336956353,0.0
2021-08-09,0.0,8.705891415492495,-0.0
2021-08-10,0.0,88.30739101695961,0.0
2021-08-11,-0.0,105.94755319988548,0.0
2021-08-12,-0.0,-62.77243372805774,-0.0
2021-08-13,0.0,37.754543044417055,-0.0
2021-08-16,0.0,-24.54816442781116,-0.0
2021-08-17,0.0,-80.15791240503222,-0.0
2021-08-18,-0.0,-13.958994518215029,0.0
2021-08-19,0.0,47.279014481698134,-0.0
2021-08-20,-0.0,-24.795254812186585,-0.0
2021-08-23,0.0,-34.3392794502817,0.0
2021-08-24,-0.0,-50.40626548774352,0.0
2021-08-25,-0.0,3.1930244963529475,0.0
2021-08-26,-0.0,-17.45524787525987,0.0
2021-08-27,0.0,42.99354692165913,0.0
2021-08-30,0.0,3.500643198224296,-0.0
2021-08-31,0.0,31.851709392705096,-0.0
2021-09-01,-0.0,50.30019337306513,-0.0
2021-09-02,-0.0,-39.16225455503408,-0.0
2021-09-03,0.0,-20.33124866061886,-0.0
2021-09-07,0.0,-73.32896666570221,0.0
2021-09-08,-0.0,88.96515278675298,-0.0
2021-09-09,-0.0,26.526696392568105,0.0
2021-09-10,0.0,23.889013283397986,0.0
2021-09-13,0.0,69.97009149441347,0.0
2021-09-14,-0.0,-44.80173884327421,-0.0
2021-09-15,0.0,-10.972520876402214,-0.0
2021-09-16,0.0,-14.787441151655756,-0.0
2021-09-17,0.0,-61.62373572712543,-0.0
2021-09-20,-0.0,-10.0,-0.0
2021-09-21,0.0,-29.66589253533879,-0.0
2021-09-22,0.0,0.0,0.0
2021-09-23,0.0,-0.0,0.0
2021-09-24,0.0,0.0,0.0
2021-09-27,0.0,0.0,0.0
2021-09-28,-0.0,-0.0,0.0
2021-09-29,-0.0,0.0,-0.0
2021-09-30,-0.0,-0.0,-0.0
2021-10-01,0.0,0.0,0.0
2021-10-04,-0.0,0.0,0.0
2021-10-05,0.0,0.0,0.0
